id;code;descr;category;stock;price
362;SKU-10355;Item 10355 Redes - Modelo 56;Redes;85;1251.75
363;SKU-10356;Item 10356 Impressão - Modelo 57;Impressão;92;1255.22
364;SKU-10357;Item 10357 Acessórios - Modelo 58;Acessórios;99;1258.69
365;SKU-10358;Item 10358 Armazenamento - Modelo 59;Armazenamento;106;1262.16
366;SKU-10359;Item 10359 Energia - Modelo 60;Energia;113;1265.63
367;SKU-10360;Item 10360 Periféricos - Modelo 61;Periféricos;0;1269.10
368;SKU-10361;Item 10361 Monitores - Modelo 62;Monitores;7;1272.57
369;SKU-10362;Item 10362 Áudio - Modelo 63;Áudio;14;1276.04
370;SKU-10363;Item 10363 Vídeo - Modelo 64;Vídeo;21;1279.51
371;SKU-10364;Item 10364 Computadores - Modelo 65;Computadores;28;1282.98
372;SKU-10365;Item 10365 Redes - Modelo 66;Redes;35;1286.45
373;SKU-10366;Item 10366 Impressão - Modelo 67;Impressão;42;1289.92
374;SKU-10367;Item 10367 Acessórios - Modelo 68;Acessórios;49;1293.39
375;SKU-10368;Item 10368 Armazenamento - Modelo 69;Armazenamento;56;1296.86
376;SKU-10369;Item 10369 Energia - Modelo 70;Energia;63;1300.33
377;SKU-10370;Item 10370 Periféricos - Modelo 71;Periféricos;70;1303.80
378;SKU-10371;Item 10371 Monitores - Modelo 72;Monitores;77;1307.27
379;SKU-10372;Item 10372 Áudio - Modelo 73;Áudio;84;1310.74
380;SKU-10373;Item 10373 Vídeo - Modelo 74;Vídeo;91;1314.21
381;SKU-10374;Item 10374 Computadores - Modelo 75;Computadores;98;1317.68
382;SKU-10375;Item 10375 Redes - Modelo 76;Redes;105;1321.15
383;SKU-10376;Item 10376 Impressão - Modelo 77;Impressão;112;1324.62
384;SKU-10377;Item 10377 Acessórios - Modelo 78;Acessórios;119;1328.09
385;SKU-10378;Item 10378 Armazenamento - Modelo 79;Armazenamento;6;1331.56
386;SKU-10379;Item 10379 Energia - Modelo 80;Energia;13;1335.03
387;SKU-10380;Item 10380 Periféricos - Modelo 81;Periféricos;20;1338.50
388;SKU-10381;Item 10381 Monitores - Modelo 82;Monitores;27;1341.97
389;SKU-10382;Item 10382 Áudio - Modelo 83;Áudio;34;1345.44
390;SKU-10383;Item 10383 Vídeo - Modelo 84;Vídeo;41;1348.91
391;SKU-10384;Item 10384 Computadores - Modelo 85;Computadores;48;1352.38
392;SKU-10385;Item 10385 Redes - Modelo 86;Redes;55;1355.85
393;SKU-10386;Item 10386 Impressão - Modelo 87;Impressão;62;1359.32
394;SKU-10387;Item 10387 Acessórios - Modelo 88;Acessórios;69;1362.79
395;SKU-10388;Item 10388 Armazenamento - Modelo 89;Armazenamento;76;1366.26
396;SKU-10389;Item 10389 Energia - Modelo 90;Energia;83;1369.73
397;SKU-10390;Item 10390 Periféricos - Modelo 91;Periféricos;90;1373.20
398;SKU-10391;Item 10391 Monitores - Modelo 92;Monitores;97;1376.67
399;SKU-10392;Item 10392 Áudio - Modelo 93;Áudio;104;1380.14
400;SKU-10393;Item 10393 Vídeo - Modelo 94;Vídeo;111;1383.61
401;SKU-10394;Item 10394 Computadores - Modelo 95;Computadores;118;1387.08
402;SKU-10395;Item 10395 Redes - Modelo 96;Redes;5;1390.55
403;SKU-10396;Item 10396 Impressão - Modelo 97;Impressão;12;1394.02
404;SKU-10397;Item 10397 Acessórios - Modelo 98;Acessórios;19;1397.49
405;SKU-10398;Item 10398 Armazenamento - Modelo 99;Armazenamento;26;1400.96
406;SKU-10399;Item 10399 Energia - Modelo 100;Energia;33;1404.43
407;SKU-10400;Item 10400 Periféricos - Modelo 1;Periféricos;40;1407.90
408;SKU-10401;Item 10401 Monitores - Modelo 2;Monitores;47;1411.37
409;SKU-10402;Item 10402 Áudio - Modelo 3;Áudio;54;1414.84
410;SKU-10403;Item 10403 Vídeo - Modelo 4;Vídeo;61;1418.31
411;SKU-10404;Item 10404 Computadores - Modelo 5;Computadores;68;1421.78
412;SKU-10405;Item 10405 Redes - Modelo 6;Redes;75;1425.25
413;SKU-10406;Item 10406 Impressão - Modelo 7;Impressão;82;1428.72
414;SKU-10407;Item 10407 Acessórios - Modelo 8;Acessórios;89;1432.19
415;SKU-10408;Item 10408 Armazenamento - Modelo 9;Armazenamento;96;1435.66
416;SKU-10409;Item 10409 Energia - Modelo 10;Energia;103;1439.13
417;SKU-10410;Item 10410 Periféricos - Modelo 11;Periféricos;110;1442.60
418;SKU-10411;Item 10411 Monitores - Modelo 12;Monitores;117;1446.07
419;SKU-10412;Item 10412 Áudio - Modelo 13;Áudio;4;1449.54
420;SKU-10413;Item 10413 Vídeo - Modelo 14;Vídeo;11;1453.01
421;SKU-10414;Item 10414 Computadores - Modelo 15;Computadores;18;1456.48
422;SKU-10415;Item 10415 Redes - Modelo 16;Redes;25;1459.95
423;SKU-10416;Item 10416 Impressão - Modelo 17;Impressão;32;1463.42
424;SKU-10417;Item 10417 Acessórios - Modelo 18;Acessórios;39;1466.89
425;SKU-10418;Item 10418 Armazenamento - Modelo 19;Armazenamento;46;1470.36
426;SKU-10419;Item 10419 Energia - Modelo 20;Energia;53;1473.83
427;SKU-10420;Item 10420 Periféricos - Modelo 21;Periféricos;60;1477.30
428;SKU-10421;Item 10421 Monitores - Modelo 22;Monitores;67;1480.77
429;SKU-10422;Item 10422 Áudio - Modelo 23;Áudio;74;1484.24
430;SKU-10423;Item 10423 Vídeo - Modelo 24;Vídeo;81;1487.71
431;SKU-10424;Item 10424 Computadores - Modelo 25;Computadores;88;1491.18
432;SKU-10425;Item 10425 Redes - Modelo 26;Redes;95;1494.65
433;SKU-10426;Item 10426 Impressão - Modelo 27;Impressão;102;1498.12
434;SKU-10427;Item 10427 Acessórios - Modelo 28;Acessórios;109;1501.59
435;SKU-10428;Item 10428 Armazenamento - Modelo 29;Armazenamento;116;1505.06
436;SKU-10429;Item 10429 Energia - Modelo 30;Energia;3;1508.53
437;SKU-10430;Item 10430 Periféricos - Modelo 31;Periféricos;10;1512.00
438;SKU-10431;Item 10431 Monitores - Modelo 32;Monitores;17;1515.47
439;SKU-10432;Item 10432 Áudio - Modelo 33;Áudio;24;1518.94
440;SKU-10433;Item 10433 Vídeo - Modelo 34;Vídeo;31;1522.41
441;SKU-10434;Item 10434 Computadores - Modelo 35;Computadores;38;1525.88
442;SKU-10435;Item 10435 Redes - Modelo 36;Redes;45;1529.35
443;SKU-10436;Item 10436 Impressão - Modelo 37;Impressão;52;1532.82
444;SKU-10437;Item 10437 Acessórios - Modelo 38;Acessórios;59;1536.29
445;SKU-10438;Item 10438 Armazenamento - Modelo 39;Armazenamento;66;1539.76
446;SKU-10439;Item 10439 Energia - Modelo 40;Energia;73;1543.23
447;SKU-10440;Item 10440 Periféricos - Modelo 41;Periféricos;80;1546.70
448;SKU-10441;Item 10441 Monitores - Modelo 42;Monitores;87;1550.17
449;SKU-10442;Item 10442 Áudio - Modelo 43;Áudio;94;1553.64
450;SKU-10443;Item 10443 Vídeo - Modelo 44;Vídeo;101;1557.11
451;SKU-10444;Item 10444 Computadores - Modelo 45;Computadores;108;1560.58
452;SKU-10445;Item 10445 Redes - Modelo 46;Redes;115;1564.05
453;SKU-10446;Item 10446 Impressão - Modelo 47;Impressão;2;1567.52
454;SKU-10447;Item 10447 Acessórios - Modelo 48;Acessórios;9;1570.99
455;SKU-10448;Item 10448 Armazenamento - Modelo 49;Armazenamento;16;1574.46
456;SKU-10449;Item 10449 Energia - Modelo 50;Energia;23;1577.93
457;SKU-10450;Item 10450 Periféricos - Modelo 51;Periféricos;30;1581.40
458;SKU-10451;Item 10451 Monitores - Modelo 52;Monitores;37;1584.87
459;SKU-10452;Item 10452 Áudio - Modelo 53;Áudio;44;1588.34
460;SKU-10453;Item 10453 Vídeo - Modelo 54;Vídeo;51;1591.81
461;SKU-10454;Item 10454 Computadores - Modelo 55;Computadores;58;1595.28
462;SKU-10455;Item 10455 Redes - Modelo 56;Redes;65;1598.75
463;SKU-10456;Item 10456 Impressão - Modelo 57;Impressão;72;1602.22
464;SKU-10457;Item 10457 Acessórios - Modelo 58;Acessórios;79;1605.69
465;SKU-10458;Item 10458 Armazenamento - Modelo 59;Armazenamento;86;1609.16
466;SKU-10459;Item 10459 Energia - Modelo 60;Energia;93;1612.63
467;SKU-10460;Item 10460 Periféricos - Modelo 61;Periféricos;100;1616.10
468;SKU-10461;Item 10461 Monitores - Modelo 62;Monitores;107;1619.57
469;SKU-10462;Item 10462 Áudio - Modelo 63;Áudio;114;1623.04
470;SKU-10463;Item 10463 Vídeo - Modelo 64;Vídeo;1;1626.51
471;SKU-10464;Item 10464 Computadores - Modelo 65;Computadores;8;1629.98
472;SKU-10465;Item 10465 Redes - Modelo 66;Redes;15;1633.45
473;SKU-10466;Item 10466 Impressão - Modelo 67;Impressão;22;1636.92
474;SKU-10467;Item 10467 Acessórios - Modelo 68;Acessórios;29;1640.39
475;SKU-10468;Item 10468 Armazenamento - Modelo 69;Armazenamento;36;1643.86
476;SKU-10469;Item 10469 Energia - Modelo 70;Energia;43;1647.33
477;SKU-10470;Item 10470 Periféricos - Modelo 71;Periféricos;50;1650.80
478;SKU-10471;Item 10471 Monitores - Modelo 72;Monitores;57;1654.27
479;SKU-10472;Item 10472 Áudio - Modelo 73;Áudio;64;1657.74
480;SKU-10473;Item 10473 Vídeo - Modelo 74;Vídeo;71;1661.21
481;SKU-10474;Item 10474 Computadores - Modelo 75;Computadores;78;1664.68
482;SKU-10475;Item 10475 Redes - Modelo 76;Redes;85;1668.15
483;SKU-10476;Item 10476 Impressão - Modelo 77;Impressão;92;1671.62
484;SKU-10477;Item 10477 Acessórios - Modelo 78;Acessórios;99;1675.09
485;SKU-10478;Item 10478 Armazenamento - Modelo 79;Armazenamento;106;1678.56
486;SKU-10479;Item 10479 Energia - Modelo 80;Energia;113;1682.03
487;SKU-10480;Item 10480 Periféricos - Modelo 81;Periféricos;0;1685.50
488;SKU-10481;Item 10481 Monitores - Modelo 82;Monitores;7;1688.97
489;SKU-10482;Item 10482 Áudio - Modelo 83;Áudio;14;1692.44
490;SKU-10483;Item 10483 Vídeo - Modelo 84;Vídeo;21;1695.91
491;SKU-10484;Item 10484 Computadores - Modelo 85;Computadores;28;1699.38
492;SKU-10485;Item 10485 Redes - Modelo 86;Redes;35;1702.85
493;SKU-10486;Item 10486 Impressão - Modelo 87;Impressão;42;1706.32
494;SKU-10487;Item 10487 Acessórios - Modelo 88;Acessórios;49;1709.79
495;SKU-10488;Item 10488 Armazenamento - Modelo 89;Armazenamento;56;1713.26
496;SKU-10489;Item 10489 Energia - Modelo 90;Energia;63;1716.73
497;SKU-10490;Item 10490 Periféricos - Modelo 91;Periféricos;70;1720.20
498;SKU-10491;Item 10491 Monitores - Modelo 92;Monitores;77;1723.67
499;SKU-10492;Item 10492 Áudio - Modelo 93;Áudio;84;1727.14
500;SKU-10493;Item 10493 Vídeo - Modelo 94;Vídeo;91;1730.61
501;SKU-10494;Item 10494 Computadores - Modelo 95;Computadores;98;1734.08
502;SKU-10495;Item 10495 Redes - Modelo 96;Redes;105;1737.55
503;SKU-10496;Item 10496 Impressão - Modelo 97;Impressão;112;1741.02
504;SKU-10497;Item 10497 Acessórios - Modelo 98;Acessórios;119;1744.49
505;SKU-10498;Item 10498 Armazenamento - Modelo 99;Armazenamento;6;1747.96
506;SKU-10499;Item 10499 Energia - Modelo 100;Energia;13;1751.43
507;SKU-10500;Item 10500 Periféricos - Modelo 1;Periféricos;20;19.90
508;SKU-10501;Item 10501 Monitores - Modelo 2;Monitores;27;23.37
509;SKU-10502;Item 10502 Áudio - Modelo 3;Áudio;34;26.84
510;SKU-10503;Item 10503 Vídeo - Modelo 4;Vídeo;41;30.31
511;SKU-10504;Item 10504 Computadores - Modelo 5;Computadores;48;33.78
512;SKU-10505;Item 10505 Redes - Modelo 6;Redes;55;37.25
513;SKU-10506;Item 10506 Impressão - Modelo 7;Impressão;62;40.72
514;SKU-10507;Item 10507 Acessórios - Modelo 8;Acessórios;69;44.19
515;SKU-10508;Item 10508 Armazenamento - Modelo 9;Armazenamento;76;47.66
516;SKU-10509;Item 10509 Energia - Modelo 10;Energia;83;51.13
517;SKU-10510;Item 10510 Periféricos - Modelo 11;Periféricos;90;54.60
518;SKU-10511;Item 10511 Monitores - Modelo 12;Monitores;97;58.07
519;SKU-10512;Item 10512 Áudio - Modelo 13;Áudio;104;61.54
520;SKU-10513;Item 10513 Vídeo - Modelo 14;Vídeo;111;65.01
521;SKU-10514;Item 10514 Computadores - Modelo 15;Computadores;118;68.48
522;SKU-10515;Item 10515 Redes - Modelo 16;Redes;5;71.95
523;SKU-10516;Item 10516 Impressão - Modelo 17;Impressão;12;75.42
524;SKU-10517;Item 10517 Acessórios - Modelo 18;Acessórios;19;78.89
525;SKU-10518;Item 10518 Armazenamento - Modelo 19;Armazenamento;26;82.36
526;SKU-10519;Item 10519 Energia - Modelo 20;Energia;33;85.83
527;SKU-10520;Item 10520 Periféricos - Modelo 21;Periféricos;40;89.30
528;SKU-10521;Item 10521 Monitores - Modelo 22;Monitores;47;92.77
529;SKU-10522;Item 10522 Áudio - Modelo 23;Áudio;54;96.24
530;SKU-10523;Item 10523 Vídeo - Modelo 24;Vídeo;61;99.71
531;SKU-10524;Item 10524 Computadores - Modelo 25;Computadores;68;103.18
532;SKU-10525;Item 10525 Redes - Modelo 26;Redes;75;106.65
533;SKU-10526;Item 10526 Impressão - Modelo 27;Impressão;82;110.12
534;SKU-10527;Item 10527 Acessórios - Modelo 28;Acessórios;89;113.59
535;SKU-10528;Item 10528 Armazenamento - Modelo 29;Armazenamento;96;117.06
536;SKU-10529;Item 10529 Energia - Modelo 30;Energia;103;120.53
537;SKU-10530;Item 10530 Periféricos - Modelo 31;Periféricos;110;124.00
538;SKU-10531;Item 10531 Monitores - Modelo 32;Monitores;117;127.47
539;SKU-10532;Item 10532 Áudio - Modelo 33;Áudio;4;130.94
540;SKU-10533;Item 10533 Vídeo - Modelo 34;Vídeo;11;134.41
541;SKU-10534;Item 10534 Computadores - Modelo 35;Computadores;18;137.88
542;SKU-10535;Item 10535 Redes - Modelo 36;Redes;25;141.35
543;SKU-10536;Item 10536 Impressão - Modelo 37;Impressão;32;144.82
544;SKU-10537;Item 10537 Acessórios - Modelo 38;Acessórios;39;148.29
545;SKU-10538;Item 10538 Armazenamento - Modelo 39;Armazenamento;46;151.76
546;SKU-10539;Item 10539 Energia - Modelo 40;Energia;53;155.23
547;SKU-10540;Item 10540 Periféricos - Modelo 41;Periféricos;60;158.70
548;SKU-10541;Item 10541 Monitores - Modelo 42;Monitores;67;162.17
549;SKU-10542;Item 10542 Áudio - Modelo 43;Áudio;74;165.64
550;SKU-10543;Item 10543 Vídeo - Modelo 44;Vídeo;81;169.11
551;SKU-10544;Item 10544 Computadores - Modelo 45;Computadores;88;172.58
552;SKU-10545;Item 10545 Redes - Modelo 46;Redes;95;176.05
553;SKU-10546;Item 10546 Impressão - Modelo 47;Impressão;102;179.52
554;SKU-10547;Item 10547 Acessórios - Modelo 48;Acessórios;109;182.99
555;SKU-10548;Item 10548 Armazenamento - Modelo 49;Armazenamento;116;186.46
556;SKU-10549;Item 10549 Energia - Modelo 50;Energia;3;189.93
557;SKU-10550;Item 10550 Periféricos - Modelo 51;Periféricos;10;193.40
558;SKU-10551;Item 10551 Monitores - Modelo 52;Monitores;17;196.87
559;SKU-10552;Item 10552 Áudio - Modelo 53;Áudio;24;200.34
560;SKU-10553;Item 10553 Vídeo - Modelo 54;Vídeo;31;203.81
561;SKU-10554;Item 10554 Computadores - Modelo 55;Computadores;38;207.28
562;SKU-10555;Item 10555 Redes - Modelo 56;Redes;45;210.75
563;SKU-10556;Item 10556 Impressão - Modelo 57;Impressão;52;214.22
564;SKU-10557;Item 10557 Acessórios - Modelo 58;Acessórios;59;217.69
565;SKU-10558;Item 10558 Armazenamento - Modelo 59;Armazenamento;66;221.16
566;SKU-10559;Item 10559 Energia - Modelo 60;Energia;73;224.63
567;SKU-10560;Item 10560 Periféricos - Modelo 61;Periféricos;80;228.10
568;SKU-10561;Item 10561 Monitores - Modelo 62;Monitores;87;231.57
569;SKU-10562;Item 10562 Áudio - Modelo 63;Áudio;94;235.04
570;SKU-10563;Item 10563 Vídeo - Modelo 64;Vídeo;101;238.51
571;SKU-10564;Item 10564 Computadores - Modelo 65;Computadores;108;241.98
572;SKU-10565;Item 10565 Redes - Modelo 66;Redes;115;245.45
573;SKU-10566;Item 10566 Impressão - Modelo 67;Impressão;2;248.92
574;SKU-10567;Item 10567 Acessórios - Modelo 68;Acessórios;9;252.39
575;SKU-10568;Item 10568 Armazenamento - Modelo 69;Armazenamento;16;255.86
576;SKU-10569;Item 10569 Energia - Modelo 70;Energia;23;259.33
577;SKU-10570;Item 10570 Periféricos - Modelo 71;Periféricos;30;262.80
578;SKU-10571;Item 10571 Monitores - Modelo 72;Monitores;37;266.27
579;SKU-10572;Item 10572 Áudio - Modelo 73;Áudio;44;269.74
580;SKU-10573;Item 10573 Vídeo - Modelo 74;Vídeo;51;273.21
581;SKU-10574;Item 10574 Computadores - Modelo 75;Computadores;58;276.68
582;SKU-10575;Item 10575 Redes - Modelo 76;Redes;65;280.15
583;SKU-10576;Item 10576 Impressão - Modelo 77;Impressão;72;283.62
584;SKU-10577;Item 10577 Acessórios - Modelo 78;Acessórios;79;287.09
585;SKU-10578;Item 10578 Armazenamento - Modelo 79;Armazenamento;86;290.56
586;SKU-10579;Item 10579 Energia - Modelo 80;Energia;93;294.03
587;SKU-10580;Item 10580 Periféricos - Modelo 81;Periféricos;100;297.50
588;SKU-10581;Item 10581 Monitores - Modelo 82;Monitores;107;300.97
589;SKU-10582;Item 10582 Áudio - Modelo 83;Áudio;114;304.44
590;SKU-10583;Item 10583 Vídeo - Modelo 84;Vídeo;1;307.91
591;SKU-10584;Item 10584 Computadores - Modelo 85;Computadores;8;311.38
592;SKU-10585;Item 10585 Redes - Modelo 86;Redes;15;314.85
593;SKU-10586;Item 10586 Impressão - Modelo 87;Impressão;22;318.32
594;SKU-10587;Item 10587 Acessórios - Modelo 88;Acessórios;29;321.79
595;SKU-10588;Item 10588 Armazenamento - Modelo 89;Armazenamento;36;325.26
596;SKU-10589;Item 10589 Energia - Modelo 90;Energia;43;328.73
597;SKU-10590;Item 10590 Periféricos - Modelo 91;Periféricos;50;332.20
598;SKU-10591;Item 10591 Monitores - Modelo 92;Monitores;57;335.67
599;SKU-10592;Item 10592 Áudio - Modelo 93;Áudio;64;339.14
600;SKU-10593;Item 10593 Vídeo - Modelo 94;Vídeo;71;342.61
601;SKU-10594;Item 10594 Computadores - Modelo 95;Computadores;78;346.08
602;SKU-10595;Item 10595 Redes - Modelo 96;Redes;85;349.55
603;SKU-10596;Item 10596 Impressão - Modelo 97;Impressão;92;353.02
604;SKU-10597;Item 10597 Acessórios - Modelo 98;Acessórios;99;356.49
605;SKU-10598;Item 10598 Armazenamento - Modelo 99;Armazenamento;106;359.96
606;SKU-10599;Item 10599 Energia - Modelo 100;Energia;113;363.43
607;SKU-10600;Item 10600 Periféricos - Modelo 1;Periféricos;0;366.90
608;SKU-10601;Item 10601 Monitores - Modelo 2;Monitores;7;370.37
609;SKU-10602;Item 10602 Áudio - Modelo 3;Áudio;14;373.84
610;SKU-10603;Item 10603 Vídeo - Modelo 4;Vídeo;21;377.31
611;SKU-10604;Item 10604 Computadores - Modelo 5;Computadores;28;380.78
612;SKU-10605;Item 10605 Redes - Modelo 6;Redes;35;384.25
613;SKU-10606;Item 10606 Impressão - Modelo 7;Impressão;42;387.72
614;SKU-10607;Item 10607 Acessórios - Modelo 8;Acessórios;49;391.19
615;SKU-10608;Item 10608 Armazenamento - Modelo 9;Armazenamento;56;394.66
616;SKU-10609;Item 10609 Energia - Modelo 10;Energia;63;398.13
617;SKU-10610;Item 10610 Periféricos - Modelo 11;Periféricos;70;401.60
618;SKU-10611;Item 10611 Monitores - Modelo 12;Monitores;77;405.07
619;SKU-10612;Item 10612 Áudio - Modelo 13;Áudio;84;408.54
620;SKU-10613;Item 10613 Vídeo - Modelo 14;Vídeo;91;412.01
621;SKU-10614;Item 10614 Computadores - Modelo 15;Computadores;98;415.48
622;SKU-10615;Item 10615 Redes - Modelo 16;Redes;105;418.95
623;SKU-10616;Item 10616 Impressão - Modelo 17;Impressão;112;422.42
624;SKU-10617;Item 10617 Acessórios - Modelo 18;Acessórios;119;425.89
625;SKU-10618;Item 10618 Armazenamento - Modelo 19;Armazenamento;6;429.36
626;SKU-10619;Item 10619 Energia - Modelo 20;Energia;13;432.83
627;SKU-10620;Item 10620 Periféricos - Modelo 21;Periféricos;20;436.30
628;SKU-10621;Item 10621 Monitores - Modelo 22;Monitores;27;439.77
629;SKU-10622;Item 10622 Áudio - Modelo 23;Áudio;34;443.24
630;SKU-10623;Item 10623 Vídeo - Modelo 24;Vídeo;41;446.71
631;SKU-10624;Item 10624 Computadores - Modelo 25;Computadores;48;450.18
632;SKU-10625;Item 10625 Redes - Modelo 26;Redes;55;453.65
633;SKU-10626;Item 10626 Impressão - Modelo 27;Impressão;62;457.12
634;SKU-10627;Item 10627 Acessórios - Modelo 28;Acessórios;69;460.59
635;SKU-10628;Item 10628 Armazenamento - Modelo 29;Armazenamento;76;464.06
636;SKU-10629;Item 10629 Energia - Modelo 30;Energia;83;467.53
637;SKU-10630;Item 10630 Periféricos - Modelo 31;Periféricos;90;471.00
638;SKU-10631;Item 10631 Monitores - Modelo 32;Monitores;97;474.47
639;SKU-10632;Item 10632 Áudio - Modelo 33;Áudio;104;477.94
640;SKU-10633;Item 10633 Vídeo - Modelo 34;Vídeo;111;481.41
641;SKU-10634;Item 10634 Computadores - Modelo 35;Computadores;118;484.88
642;SKU-10635;Item 10635 Redes - Modelo 36;Redes;5;488.35
643;SKU-10636;Item 10636 Impressão - Modelo 37;Impressão;12;491.82
644;SKU-10637;Item 10637 Acessórios - Modelo 38;Acessórios;19;495.29
645;SKU-10638;Item 10638 Armazenamento - Modelo 39;Armazenamento;26;498.76
646;SKU-10639;Item 10639 Energia - Modelo 40;Energia;33;502.23
647;SKU-10640;Item 10640 Periféricos - Modelo 41;Periféricos;40;505.70
648;SKU-10641;Item 10641 Monitores - Modelo 42;Monitores;47;509.17
649;SKU-10642;Item 10642 Áudio - Modelo 43;Áudio;54;512.64
650;SKU-10643;Item 10643 Vídeo - Modelo 44;Vídeo;61;516.11
651;SKU-10644;Item 10644 Computadores - Modelo 45;Computadores;68;519.58
652;SKU-10645;Item 10645 Redes - Modelo 46;Redes;75;523.05
653;SKU-10646;Item 10646 Impressão - Modelo 47;Impressão;82;526.52
654;SKU-10647;Item 10647 Acessórios - Modelo 48;Acessórios;89;529.99
655;SKU-10648;Item 10648 Armazenamento - Modelo 49;Armazenamento;96;533.46
656;SKU-10649;Item 10649 Energia - Modelo 50;Energia;103;536.93
657;SKU-10650;Item 10650 Periféricos - Modelo 51;Periféricos;110;540.40
658;SKU-10651;Item 10651 Monitores - Modelo 52;Monitores;117;543.87
659;SKU-10652;Item 10652 Áudio - Modelo 53;Áudio;4;547.34
660;SKU-10653;Item 10653 Vídeo - Modelo 54;Vídeo;11;550.81
661;SKU-10654;Item 10654 Computadores - Modelo 55;Computadores;18;554.28
662;SKU-10655;Item 10655 Redes - Modelo 56;Redes;25;557.75
663;SKU-10656;Item 10656 Impressão - Modelo 57;Impressão;32;561.22
664;SKU-10657;Item 10657 Acessórios - Modelo 58;Acessórios;39;564.69
665;SKU-10658;Item 10658 Armazenamento - Modelo 59;Armazenamento;46;568.16
666;SKU-10659;Item 10659 Energia - Modelo 60;Energia;53;571.63
667;SKU-10660;Item 10660 Periféricos - Modelo 61;Periféricos;60;575.10
668;SKU-10661;Item 10661 Monitores - Modelo 62;Monitores;67;578.57
669;SKU-10662;Item 10662 Áudio - Modelo 63;Áudio;74;582.04
670;SKU-10663;Item 10663 Vídeo - Modelo 64;Vídeo;81;585.51
671;SKU-10664;Item 10664 Computadores - Modelo 65;Computadores;88;588.98
